global_step,event,episode_return,episode_length,alpha,hover_reward_value,replay_size,critic_loss,actor_loss,logp
3027,episode_end,-173.2120906349924,78,0.010000000000000005,200.0,,,,
3117,episode_end,-308.00332981836647,90,0.010000000000000005,200.0,,,,
3306,episode_end,106.13884111069021,189,0.010000000000000005,200.0,,,,
3393,episode_end,-214.7002169753859,87,0.010000000000000005,200.0,,,,
3554,episode_end,-350.7129919856129,161,0.010000000000000005,200.0,,,,
3657,episode_end,-422.1669386498283,103,0.010000000000000005,200.0,,,,
3775,episode_end,-405.0896277478315,118,0.010000000000000005,200.0,,,,
3875,episode_end,-255.94365353333586,100,0.010000000000000005,200.0,,,,
3980,episode_end,-116.86089932200349,105,0.010000000000000005,200.0,,,,
4000,train_step,,,0.010000000000000005,200.0,4000,,,
4120,episode_end,-167.05791642474833,140,0.010000000000000005,200.0,,,,
4246,episode_end,-505.7718188445703,126,0.010000000000000005,200.0,,,,
4356,episode_end,-298.6856343343028,110,0.010000000000000005,200.0,,,,
4446,episode_end,-312.9888742289771,90,0.010000000000000005,200.0,,,,
4559,episode_end,-229.826708859,113,0.010000000000000005,200.0,,,,
4757,episode_end,-106.60536029937879,198,0.010000000000000005,200.0,,,,
4896,episode_end,-58.970854465706054,139,0.010000000000000005,200.0,,,,
4974,episode_end,-77.17640134824485,78,0.010000000000000005,200.0,,,,
5000,train_step,,,0.010000000000000005,200.0,5000,,,
5056,episode_end,-218.47710223807638,82,0.010000000000000005,200.0,,,,
5132,episode_end,-179.2273232427946,76,0.010000000000000005,200.0,,,,
5257,episode_end,-163.8739977701469,125,0.010000000000000005,200.0,,,,
5421,episode_end,-110.21182771528939,164,0.010000000000000005,200.0,,,,
5533,episode_end,-256.5919037278446,112,0.010000000000000005,200.0,,,,
5624,episode_end,-333.33914894815337,91,0.010000000000000005,200.0,,,,
5710,episode_end,173.58255423495865,86,0.010000000000000005,200.0,,,,
5804,episode_end,-263.24539981920077,94,0.010000000000000005,200.0,,,,
5890,episode_end,-139.25233175645548,86,0.010000000000000005,200.0,,,,
5972,episode_end,-331.9750849650736,82,0.010000000000000005,200.0,,,,
6000,train_step,,,0.010000000000000005,200.0,6000,,,
6114,episode_end,-315.30699241404443,142,0.010000000000000005,200.0,,,,
6231,episode_end,-177.5117095871022,117,0.010000000000000005,200.0,,,,
6399,episode_end,-403.4756015615515,168,0.010000000000000005,200.0,,,,
6475,episode_end,-23.255321232935913,76,0.010000000000000005,200.0,,,,
6583,episode_end,-286.9698355855259,108,0.010000000000000005,200.0,,,,
6762,episode_end,-345.8396531013335,179,0.010000000000000005,200.0,,,,
6841,episode_end,-73.02085947432633,79,0.010000000000000005,200.0,,,,
6929,episode_end,-168.9289771651916,88,0.010000000000000005,200.0,,,,
7000,train_step,,,0.010000000000000005,200.0,7000,,,
7019,episode_end,-315.94203813550814,90,0.010000000000000005,200.0,,,,
7104,episode_end,-319.18175028156656,85,0.010000000000000005,200.0,,,,
7217,episode_end,-177.90097200147005,113,0.010000000000000005,200.0,,,,
7360,episode_end,-202.85282324347645,143,0.010000000000000005,200.0,,,,
7534,episode_end,-166.21225480718073,174,0.010000000000000005,200.0,,,,
7647,episode_end,9.945441822700516,113,0.010000000000000005,200.0,,,,
7750,episode_end,-250.67905275241176,103,0.010000000000000005,200.0,,,,
7872,episode_end,-169.35099845320366,122,0.010000000000000005,200.0,,,,
7953,episode_end,-242.84967604284773,81,0.010000000000000005,200.0,,,,
8000,train_step,,,0.010000000000000005,200.0,8000,,,
8071,episode_end,-264.0583986720004,118,0.010000000000000005,200.0,,,,
8181,episode_end,-254.2380035483928,110,0.010000000000000005,200.0,,,,
8361,episode_end,-63.96112626850061,180,0.010000000000000005,200.0,,,,
8465,episode_end,-409.5418351135526,104,0.010000000000000005,200.0,,,,
8539,episode_end,51.226809303341014,74,0.010000000000000005,200.0,,,,
8648,episode_end,-259.71782729695116,109,0.010000000000000005,200.0,,,,
8759,episode_end,-364.5587605984821,111,0.010000000000000005,200.0,,,,
8850,episode_end,-74.68815974936996,91,0.010000000000000005,200.0,,,,
8932,episode_end,-110.75577652797413,82,0.010000000000000005,200.0,,,,
9000,train_step,,,0.010000000000000005,200.0,9000,,,
9019,episode_end,-204.44308758896287,87,0.010000000000000005,200.0,,,,
9150,episode_end,-55.91103784449827,131,0.010000000000000005,200.0,,,,
9269,episode_end,-175.48949256948606,119,0.010000000000000005,200.0,,,,
9375,episode_end,-227.78966441484135,106,0.010000000000000005,200.0,,,,
9501,episode_end,-246.09360499467192,126,0.010000000000000005,200.0,,,,
9624,episode_end,-412.4456995613631,123,0.010000000000000005,200.0,,,,
9699,episode_end,-244.07294922380942,75,0.010000000000000005,200.0,,,,
9792,episode_end,112.95450018047146,93,0.010000000000000005,200.0,,,,
9954,episode_end,-186.87701789796122,162,0.010000000000000005,200.0,,,,
10000,train_step,,,0.010000000000000005,200.0,10000,97.11192321777344,0.09838534146547318,-1.3589913845062256
10090,episode_end,-268.2522347518527,136,0.010000000000000005,200.0,,,,
10159,episode_end,-135.20999739014664,69,0.010000000000000005,200.0,,,,
10222,episode_end,-120.23698557277407,63,0.010000000000000005,200.0,,,,
10291,episode_end,-89.01758950547898,69,0.010000000000000005,200.0,,,,
10396,episode_end,-225.5174734360984,105,0.010000000000000005,200.0,,,,
10491,episode_end,-95.77095755209865,95,0.010000000000000005,200.0,,,,
10632,episode_end,-162.9534403596956,141,0.010000000000000005,200.0,,,,
10771,episode_end,-67.38373332952403,139,0.010000000000000005,200.0,,,,
11000,train_step,,,0.010000000000000005,200.0,11000,110.73821258544922,4.240835189819336,4.325314521789551
11279,episode_end,-320.9982779603368,508,0.010000000000000005,200.0,,,,
11565,episode_end,13.889037252668757,286,0.010000000000000005,200.0,,,,
11999,episode_end,67.1904005973708,434,0.010000000000000005,200.0,,,,
12000,train_step,,,0.010000000000000005,200.0,12000,58.73469161987305,2.813096284866333,7.048215866088867
12227,episode_end,108.93222110256667,228,0.010000000000000005,200.0,,,,
12655,episode_end,-146.76904752634698,428,0.010000000000000005,200.0,,,,
13000,train_step,,,0.010000000000000005,200.0,13000,55.129188537597656,1.364846110343933,7.251046180725098
13380,episode_end,5.2832168706901115,725,0.010000000000000005,200.0,,,,
13596,episode_end,-31.97827026126977,216,0.010000000000000005,200.0,,,,
13757,episode_end,-36.10670584601189,161,0.010000000000000005,200.0,,,,
13926,episode_end,9.839449935127035,169,0.010000000000000005,200.0,,,,
14000,train_step,,,0.010000000000000005,200.0,14000,18.529664993286133,-4.263254165649414,6.616508960723877
14170,episode_end,187.62155340061094,244,0.010000000000000005,200.0,,,,
14469,episode_end,142.36336989163848,299,0.010000000000000005,200.0,,,,
14806,episode_end,147.55198045975624,337,0.010000000000000005,200.0,,,,
15000,train_step,,,0.010000000000000005,200.0,15000,155.68310546875,-3.4832847118377686,7.525228023529053
15185,episode_end,142.44709957788368,379,0.010000000000000005,200.0,,,,
15343,episode_end,13.855019114094773,158,0.010000000000000005,200.0,,,,
15474,episode_end,16.781563626402843,131,0.010000000000000005,200.0,,,,
15855,episode_end,207.75157740617635,381,0.010000000000000005,200.0,,,,
16000,train_step,,,0.010000000000000005,200.0,16000,17.06396484375,-11.56232738494873,5.729480743408203
16196,episode_end,176.5947902002198,341,0.010000000000000005,200.0,,,,
16698,episode_end,157.27341622766966,502,0.010000000000000005,200.0,,,,
16855,episode_end,162.25769602903114,157,0.010000000000000005,200.0,,,,
17000,train_step,,,0.010000000000000005,200.0,17000,43.39501953125,-13.660178184509277,5.825216293334961
17027,episode_end,269.34308507141657,172,0.010000000000000005,200.0,,,,
17193,episode_end,182.3176191489531,166,0.010000000000000005,200.0,,,,
17369,episode_end,-54.07183529090195,176,0.010000000000000005,200.0,,,,
17779,episode_end,-563.278241050571,410,0.010000000000000005,200.0,,,,
18000,train_step,,,0.010000000000000005,200.0,18000,32.527381896972656,-14.897928237915039,5.78004264831543
18171,episode_end,-280.7825453066435,392,0.010000000000000005,200.0,,,,
18260,episode_end,-271.7840667443588,89,0.010000000000000005,200.0,,,,
18374,episode_end,-281.99315836583685,114,0.010000000000000005,200.0,,,,
18455,episode_end,74.65136247841886,81,0.010000000000000005,200.0,,,,
18522,episode_end,-119.35059019606771,67,0.010000000000000005,200.0,,,,
18600,episode_end,133.17986003478387,78,0.010000000000000005,200.0,,,,
18666,episode_end,-176.6232338806692,66,0.010000000000000005,200.0,,,,
18740,episode_end,126.67385320174347,74,0.010000000000000005,200.0,,,,
18808,episode_end,-206.83972592161223,68,0.010000000000000005,200.0,,,,
19000,train_step,,,0.010000000000000005,200.0,19000,32.80418395996094,-14.840261459350586,5.97813606262207
19093,episode_end,-208.9801401317182,285,0.010000000000000005,200.0,,,,
19182,episode_end,-180.29453939104883,89,0.010000000000000005,200.0,,,,
19449,episode_end,-223.12952860583812,267,0.010000000000000005,200.0,,,,
19545,episode_end,-61.27492818699944,96,0.010000000000000005,200.0,,,,
19614,episode_end,-109.92191053413733,69,0.010000000000000005,200.0,,,,
19960,episode_end,-71.36360698865417,346,0.010000000000000005,200.0,,,,
20000,train_step,,,0.010000000000000005,200.0,20000,14.73259162902832,-23.126014709472656,6.410051345825195
20204,episode_end,-163.3322043260238,244,0.010000000000000005,200.0,,,,
20462,episode_end,-105.06000217181847,258,0.010000000000000005,200.0,,,,
20683,episode_end,-204.6843619719075,221,0.010000000000000005,200.0,,,,
20821,episode_end,195.8498775618807,138,0.010000000000000005,200.0,,,,
20948,episode_end,5.246352907266939,127,0.010000000000000005,200.0,,,,
21000,train_step,,,0.010000000000000005,200.0,21000,618.505615234375,-28.857402801513672,5.775728225708008
21164,episode_end,-126.83463607098683,216,0.010000000000000005,200.0,,,,
21282,episode_end,1.131407790794654,118,0.010000000000000005,200.0,,,,
21755,episode_end,-93.05089358632769,473,0.010000000000000005,200.0,,,,
21843,episode_end,48.02210075376138,88,0.010000000000000005,200.0,,,,
22000,train_step,,,0.010000000000000005,200.0,22000,331.5050354003906,-25.27679443359375,6.124171733856201
22137,episode_end,-176.00899184888925,294,0.010000000000000005,200.0,,,,
22333,episode_end,-41.631404700366076,196,0.010000000000000005,200.0,,,,
23000,train_step,,,0.010000000000000005,200.0,23000,22.334367752075195,-30.215736389160156,6.072532653808594
23115,episode_end,-43.910329022706556,782,0.010000000000000005,200.0,,,,
23243,episode_end,213.17517181095735,128,0.010000000000000005,200.0,,,,
23340,episode_end,193.37760242427998,97,0.010000000000000005,200.0,,,,
23417,episode_end,214.56422193326398,77,0.010000000000000005,200.0,,,,
23549,episode_end,9.59724057108707,132,0.010000000000000005,200.0,,,,
23666,episode_end,7.707397361358275,117,0.010000000000000005,200.0,,,,
23775,episode_end,22.78409856256002,109,0.010000000000000005,200.0,,,,
23888,episode_end,37.216294749897884,113,0.010000000000000005,200.0,,,,
24000,train_step,,,0.010000000000000005,200.0,24000,53.1773567199707,-37.240135192871094,6.624000549316406
24044,episode_end,-2.3874998504912526,156,0.010000000000000005,200.0,,,,
24149,episode_end,46.098641174136674,105,0.010000000000000005,200.0,,,,
24278,episode_end,25.01057096726339,129,0.010000000000000005,200.0,,,,
24577,episode_end,-28.353708009327363,299,0.010000000000000005,200.0,,,,
24999,episode_end,195.07574564352797,422,0.010000000000000005,200.0,,,,
25000,train_step,,,0.010000000000000005,200.0,25000,49.96968078613281,-37.68223190307617,6.143497467041016
25165,episode_end,-53.12484176847518,166,0.010000000000000005,200.0,,,,
25374,episode_end,-51.27124845098459,209,0.010000000000000005,200.0,,,,
25448,episode_end,171.07242218691215,74,0.010000000000000005,200.0,,,,
25588,episode_end,-13.068318887353243,140,0.010000000000000005,200.0,,,,
25857,episode_end,-90.77020640583095,269,0.010000000000000005,200.0,,,,
25975,episode_end,155.50735582478265,118,0.010000000000000005,200.0,,,,
26000,train_step,,,0.010000000000000005,200.0,26000,62.11223602294922,-41.79278564453125,6.0061140060424805
26282,episode_end,-46.1230039671988,307,0.010000000000000005,200.0,,,,
26708,episode_end,-57.480384514090424,426,0.010000000000000005,200.0,,,,
26868,episode_end,-24.499062067076935,160,0.010000000000000005,200.0,,,,
27000,train_step,,,0.010000000000000005,200.0,27000,888.3692626953125,-48.66319274902344,6.219226837158203
27183,episode_end,-88.6280672862812,315,0.010000000000000005,200.0,,,,
27290,episode_end,142.78502223249038,107,0.010000000000000005,200.0,,,,
27590,episode_end,192.00570418616917,300,0.010000000000000005,200.0,,,,
27720,episode_end,22.504192097025907,130,0.010000000000000005,200.0,,,,
27846,episode_end,-31.202793544272993,126,0.010000000000000005,200.0,,,,
27968,episode_end,-0.10263226972811879,122,0.010000000000000005,200.0,,,,
28000,train_step,,,0.010000000000000005,200.0,28000,349.8594055175781,-54.942543029785156,6.288559913635254
28085,episode_end,-16.767036369386147,117,0.010000000000000005,200.0,,,,
28174,episode_end,192.70088647035038,89,0.010000000000000005,200.0,,,,
28311,episode_end,-25.939681814938055,137,0.010000000000000005,200.0,,,,
28474,episode_end,-17.47084866857594,163,0.010000000000000005,200.0,,,,
28747,episode_end,223.54954787772976,273,0.010000000000000005,200.0,,,,
29000,train_step,,,0.010000000000000005,200.0,29000,131.40093994140625,-55.900508880615234,6.373627662658691
29010,episode_end,242.680271737615,263,0.010000000000000005,200.0,,,,
29237,episode_end,45.2289887245137,227,0.010000000000000005,200.0,,,,
29351,episode_end,-14.075978746962534,114,0.010000000000000005,200.0,,,,
29585,episode_end,-41.74342157369584,234,0.010000000000000005,200.0,,,,
30000,train_step,,,0.010000000000000005,200.0,30000,59.05742645263672,-63.68455505371094,5.949601650238037
30179,episode_end,-42.96828337334565,594,0.010000000000000005,200.0,,,,
30456,episode_end,-15.728834692842838,277,0.010000000000000005,200.0,,,,
30837,episode_end,-146.07779404380798,381,0.010000000000000005,200.0,,,,
30970,episode_end,-24.201739212081407,133,0.010000000000000005,200.0,,,,
31000,train_step,,,0.010000000000000005,200.0,31000,318.4183349609375,-57.90199279785156,6.358623504638672
31208,episode_end,-24.89789851479098,238,0.010000000000000005,200.0,,,,
32000,train_step,,,0.010000000000000005,200.0,32000,13.126116752624512,-53.64753723144531,5.837851524353027
32137,episode_end,122.0835118238203,929,0.010000000000000005,200.0,,,,
32498,episode_end,220.56100442207142,361,0.010000000000000005,200.0,,,,
33000,train_step,,,0.010000000000000005,200.0,33000,46.1522102355957,-51.582069396972656,6.235410690307617
33498,episode_end,-28.807954057449233,1000,0.010000000000000005,200.0,,,,
34000,train_step,,,0.010000000000000005,200.0,34000,24.173198699951172,-44.86083221435547,6.15118408203125
34498,episode_end,142.19570876677366,1000,0.010000000000000005,200.0,,,,
35000,train_step,,,0.010000000000000005,200.0,35000,67.16082763671875,-58.075904846191406,6.798468589782715
35498,episode_end,-43.47788598730963,1000,0.010000000000000005,200.0,,,,
36000,train_step,,,0.010000000000000005,200.0,36000,21.83489990234375,-58.763511657714844,6.595147609710693
36498,episode_end,135.2764545648998,1000,0.010000000000000005,200.0,,,,
37000,train_step,,,0.010000000000000005,200.0,37000,19.40694808959961,-67.16753387451172,5.634294033050537
37498,episode_end,-78.74574656771546,1000,0.010000000000000005,200.0,,,,
38000,train_step,,,0.010000000000000005,200.0,38000,27.338735580444336,-61.596153259277344,6.221474647521973
38498,episode_end,160.25044212206637,1000,0.010000000000000005,200.0,,,,
39000,train_step,,,0.010000000000000005,200.0,39000,18.075984954833984,-68.89332580566406,6.015345573425293
39498,episode_end,151.75725427864467,1000,0.010000000000000005,200.0,,,,
40000,train_step,,,0.010000000000000005,200.0,40000,303.7637023925781,-53.17919921875,6.011914253234863
40498,episode_end,-14.664954157356433,1000,0.010000000000000005,200.0,,,,
41000,train_step,,,0.010000000000000005,200.0,41000,27.920181274414062,-57.34607696533203,6.524152755737305
41498,episode_end,-51.047939461356165,1000,0.010000000000000005,200.0,,,,
42000,train_step,,,0.010000000000000005,200.0,42000,265.8165588378906,-52.30678176879883,6.202955722808838
42498,episode_end,128.23746741475318,1000,0.010000000000000005,200.0,,,,
42687,episode_end,-66.57128029675255,189,0.010000000000000005,200.0,,,,
43000,train_step,,,0.010000000000000005,200.0,43000,50.05481719970703,-57.13489532470703,6.667250633239746
43687,episode_end,86.16094601034256,1000,0.010000000000000005,200.0,,,,
44000,train_step,,,0.010000000000000005,200.0,44000,15.19814682006836,-56.62400817871094,6.5016584396362305
44687,episode_end,-76.71304290139688,1000,0.010000000000000005,200.0,,,,
45000,train_step,,,0.010000000000000005,200.0,45000,29.87906837463379,-49.418296813964844,6.011204719543457
45687,episode_end,112.87533749761894,1000,0.010000000000000005,200.0,,,,
46000,train_step,,,0.010000000000000005,200.0,46000,38.087886810302734,-59.1322135925293,5.76560115814209
46687,episode_end,-46.036426293096184,1000,0.010000000000000005,200.0,,,,
47000,train_step,,,0.010000000000000005,200.0,47000,219.50424194335938,-60.056339263916016,6.237212181091309
47687,episode_end,-68.35525012754609,1000,0.010000000000000005,200.0,,,,
48000,train_step,,,0.010000000000000005,200.0,48000,53.568180084228516,-61.98023986816406,6.387118339538574
48687,episode_end,-89.98281334840755,1000,0.010000000000000005,200.0,,,,
48893,episode_end,-62.3272088451706,206,0.010000000000000005,200.0,,,,
49000,train_step,,,0.010000000000000005,200.0,49000,278.22686767578125,-59.03730773925781,5.724948883056641
49893,episode_end,-110.79970466197935,1000,0.010000000000000005,200.0,,,,
49965,episode_end,255.5945454816399,72,0.010000000000000005,200.0,,,,
50000,train_step,,,0.010000000000000005,200.0,50000,14.377420425415039,-62.59757995605469,5.663797378540039
50965,episode_end,102.42940133403593,1000,0.010000000000000005,200.0,,,,
51000,train_step,,,0.010000000000000005,200.0,51000,240.16229248046875,-63.13203430175781,6.274420738220215
51965,episode_end,-64.96489527100852,1000,0.010000000000000005,200.0,,,,
52000,train_step,,,0.010000000000000005,200.0,52000,39.29747772216797,-56.320552825927734,5.819194793701172
52965,episode_end,27.853263575846444,1000,0.010000000000000005,200.0,,,,
53000,train_step,,,0.010000000000000005,200.0,53000,37.556583404541016,-55.890403747558594,6.364139556884766
53219,episode_end,-132.48879848443914,254,0.010000000000000005,200.0,,,,
54000,train_step,,,0.010000000000000005,200.0,54000,229.0030975341797,-60.78759002685547,6.146772861480713
54219,episode_end,90.2834198957742,1000,0.010000000000000005,200.0,,,,
54293,episode_end,173.97541493813281,74,0.010000000000000005,200.0,,,,
54538,episode_end,-111.35610140434335,245,0.010000000000000005,200.0,,,,
54946,episode_end,153.83137909782045,408,0.010000000000000005,200.0,,,,
55000,train_step,,,0.010000000000000005,200.0,55000,14.372232437133789,-53.071205139160156,6.691071510314941
55946,episode_end,-75.86040495586698,1000,0.010000000000000005,200.0,,,,
56000,train_step,,,0.010000000000000005,200.0,56000,66.43855285644531,-62.88003921508789,6.405604362487793
56257,episode_end,410.07535497521656,311,0.010000000000000005,200.0,,,,
56591,episode_end,362.7310919390553,334,0.010000000000000005,200.0,,,,
56799,episode_end,179.12779573096316,208,0.010000000000000005,200.0,,,,
57000,train_step,,,0.010000000000000005,200.0,57000,347.0192565917969,-52.91120147705078,6.744559288024902
57241,episode_end,176.8700689962112,442,0.010000000000000005,200.0,,,,
57418,episode_end,175.6153612051212,177,0.010000000000000005,200.0,,,,
57593,episode_end,-3.294432700255925,175,0.010000000000000005,200.0,,,,
58000,train_step,,,0.010000000000000005,200.0,58000,543.5533447265625,-59.369930267333984,6.700857162475586
58144,episode_end,146.07602145366175,551,0.010000000000000005,200.0,,,,
58238,episode_end,210.37300671256673,94,0.010000000000000005,200.0,,,,
58877,episode_end,126.82659107323764,639,0.010000000000000005,200.0,,,,
59000,train_step,,,0.010000000000000005,200.0,59000,251.23574829101562,-69.03231811523438,6.817136764526367
59355,episode_end,332.5566196410912,478,0.010000000000000005,200.0,,,,
59801,episode_end,59.493570366909495,446,0.010000000000000005,200.0,,,,
60000,train_step,,,0.010000000000000005,200.0,60000,46.756038665771484,-67.1943588256836,6.417496681213379
60547,episode_end,-109.91959769928012,746,0.010000000000000005,200.0,,,,
60837,episode_end,65.19644441054623,290,0.010000000000000005,200.0,,,,
60942,episode_end,219.48898431389603,105,0.010000000000000005,200.0,,,,
61000,train_step,,,0.010000000000000005,200.0,61000,56.788700103759766,-75.10628509521484,6.918370246887207
61349,episode_end,-114.3545304310455,407,0.010000000000000005,200.0,,,,
61684,episode_end,360.5496631342677,335,0.010000000000000005,200.0,,,,
61947,episode_end,150.26042754421894,263,0.010000000000000005,200.0,,,,
62000,train_step,,,0.010000000000000005,200.0,62000,37.75128936767578,-53.20269775390625,6.706749439239502
62367,episode_end,26.391680982442864,420,0.010000000000000005,200.0,,,,
62638,episode_end,141.03866603953276,271,0.010000000000000005,200.0,,,,
63000,train_step,,,0.010000000000000005,200.0,63000,490.83868408203125,-62.035221099853516,6.1151628494262695
63104,episode_end,115.52265586646067,466,0.010000000000000005,200.0,,,,
63378,episode_end,167.88805831138166,274,0.010000000000000005,200.0,,,,
64000,train_step,,,0.010000000000000005,200.0,64000,24.725997924804688,-69.58522033691406,7.286199569702148
64376,episode_end,30.929478542966052,998,0.010000000000000005,200.0,,,,
64487,episode_end,200.0506761814881,111,0.010000000000000005,200.0,,,,
64699,episode_end,139.42357500092209,212,0.010000000000000005,200.0,,,,
65000,train_step,,,0.010000000000000005,200.0,65000,20.98345947265625,-54.24981689453125,6.823227882385254
65200,episode_end,354.4880347998948,501,0.010000000000000005,200.0,,,,
65548,episode_end,131.10779649946184,348,0.010000000000000005,200.0,,,,
65735,episode_end,187.74015406931852,187,0.010000000000000005,200.0,,,,
65992,episode_end,84.4494360809901,257,0.010000000000000005,200.0,,,,
66000,train_step,,,0.010000000000000005,200.0,66000,313.901123046875,-59.52790069580078,6.7482452392578125
66305,episode_end,392.46926234986347,313,0.010000000000000005,200.0,,,,
66408,episode_end,208.872731136796,103,0.010000000000000005,200.0,,,,
66530,episode_end,192.86022015146102,122,0.010000000000000005,200.0,,,,
67000,train_step,,,0.010000000000000005,200.0,67000,18.696218490600586,-68.40608215332031,7.152621746063232
67530,episode_end,14.072691521783911,1000,0.010000000000000005,200.0,,,,
67907,episode_end,-17.154356478293835,377,0.010000000000000005,200.0,,,,
68000,train_step,,,0.010000000000000005,200.0,68000,52.42387771606445,-67.23530578613281,7.049994945526123
68907,episode_end,93.57749410017271,1000,0.010000000000000005,200.0,,,,
69000,train_step,,,0.010000000000000005,200.0,69000,64.02058410644531,-68.47123718261719,6.573381423950195
69907,episode_end,192.55308189178453,1000,0.010000000000000005,200.0,,,,
70000,train_step,,,0.010000000000000005,200.0,70000,345.70660400390625,-65.35590362548828,6.686501979827881
70433,episode_end,5.918511278868081,526,0.010000000000000005,200.0,,,,
70851,episode_end,52.6641827121787,418,0.010000000000000005,200.0,,,,
71000,train_step,,,0.010000000000000005,200.0,71000,704.5552368164062,-61.65656661987305,6.033700942993164
71139,episode_end,20.256236344726915,288,0.010000000000000005,200.0,,,,
72000,train_step,,,0.010000000000000005,200.0,72000,45.80483627319336,-74.26249694824219,6.241196155548096
72139,episode_end,119.61017659657769,1000,0.010000000000000005,200.0,,,,
72923,episode_end,153.188106722736,784,0.010000000000000005,200.0,,,,
73000,train_step,,,0.010000000000000005,200.0,73000,57.340553283691406,-61.28325653076172,6.432514190673828
73633,episode_end,-218.74409221219952,710,0.010000000000000005,200.0,,,,
74000,train_step,,,0.010000000000000005,200.0,74000,47.12420654296875,-72.90255737304688,6.362696647644043
74633,episode_end,71.15795811512719,1000,0.010000000000000005,200.0,,,,
75000,train_step,,,0.010000000000000005,200.0,75000,27.384490966796875,-69.0806655883789,6.516626358032227
75633,episode_end,148.43032546752755,1000,0.010000000000000005,200.0,,,,
75954,episode_end,107.23920543554846,321,0.010000000000000005,200.0,,,,
76000,train_step,,,0.010000000000000005,200.0,76000,40.85244369506836,-74.44706726074219,6.3029093742370605
76954,episode_end,111.88579922124362,1000,0.010000000000000005,200.0,,,,
77000,train_step,,,0.010000000000000005,200.0,77000,31.549575805664062,-70.13479614257812,6.323663711547852
77041,episode_end,218.72886696539956,87,0.010000000000000005,200.0,,,,
77310,episode_end,35.930298817274235,269,0.010000000000000005,200.0,,,,
77658,episode_end,350.6675151432531,348,0.010000000000000005,200.0,,,,
78000,train_step,,,0.010000000000000005,200.0,78000,30.495925903320312,-68.28076934814453,6.2183356285095215
78658,episode_end,102.85770886904082,1000,0.010000000000000005,200.0,,,,
78853,episode_end,178.8857044289457,195,0.010000000000000005,200.0,,,,
79000,train_step,,,0.010000000000000005,200.0,79000,20.205917358398438,-64.57000732421875,5.977831840515137
79146,episode_end,74.15365842884603,293,0.010000000000000005,200.0,,,,
79298,episode_end,263.85382171260653,152,0.010000000000000005,200.0,,,,
80000,train_step,,,0.010000000000000005,200.0,80000,29.984355926513672,-72.87908172607422,6.192901611328125
80298,episode_end,88.03822718536115,1000,0.010000000000000005,200.0,,,,
80424,episode_end,221.29600052069839,126,0.010000000000000005,200.0,,,,
81000,train_step,,,0.010000000000000005,200.0,81000,307.50787353515625,-80.57658386230469,6.230891704559326
81424,episode_end,150.15219440842716,1000,0.010000000000000005,200.0,,,,
81624,episode_end,241.93169652983448,200,0.010000000000000005,200.0,,,,
82000,train_step,,,0.010000000000000005,200.0,82000,308.1292724609375,-71.32203674316406,6.3029632568359375
82624,episode_end,125.06713915652956,1000,0.010000000000000005,200.0,,,,
83000,train_step,,,0.010000000000000005,200.0,83000,16.479171752929688,-66.90585327148438,5.897265434265137
83624,episode_end,114.49435660428415,1000,0.010000000000000005,200.0,,,,
83726,episode_end,207.3163579848665,102,0.010000000000000005,200.0,,,,
84000,train_step,,,0.010000000000000005,200.0,84000,74.11660766601562,-68.92398071289062,5.985145568847656
